s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Temp_Centre-1","Temp_Centre-2","Temp_Centre-3","Temp_Centre-4","Temp_Centre-5","Temp_Centre-6","Temp_Centre-7","Temp_Centre-8","Temp_Centre-9","Temp_Centre-10","Temp_Centre-11","Temp_Centre-12","Temp_Centre-13","Temp_Centre-14","Temp_Centre-15","Temp_Centre-16","Temp_Centre-17","Temp_Centre-18","Temp_Centre-19","Temp_Centre-20","Temp_Centre-21","Temp_Centre-22","Temp_Centre-23","Temp_Centre-24","Temp_Centre-25","Temp_Centre-26","Temp_Centre-27","Temp_Centre-28","Temp_Centre-29","Temp_Centre-30","Temp_Centre-31","Temp_Centre-32","Temp_Centre-33","Temp_Centre-34","Temp_Centre-35","Temp_Centre-36","Temp_Centre-37","Temp_Centre-38","Temp_Centre-39","Temp_Centre-40"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001
 1.0098100E-001, 2.0000000E+001, 1.9999998E+001, 1.9999997E+001, 1.9999998E+001, 1.9999999E+001, 2.0000000E+001, 2.0000000E+001, 1.9999999E+001, 1.9999998E+001, 2.0000000E+001, 2.0000001E+001, 2.0000000E+001, 2.0000000E+001, 2.0000001E+001, 2.0000001E+001, 2.0000000E+001, 2.0000000E+001, 1.9999999E+001, 1.9999999E+001, 1.9999998E+001, 1.9999998E+001, 2.0000000E+001, 2.0000001E+001, 2.0000001E+001, 2.0000000E+001, 2.0000001E+001, 2.0000000E+001, 1.9999999E+001, 2.0000000E+001, 2.0000001E+001, 2.0000001E+001, 1.9999999E+001, 2.0000000E+001, 1.9999999E+001, 1.9999997E+001, 1.9999998E+001, 2.0000000E+001, 2.0000000E+001, 1.9999999E+001, 1.9999999E+001
 2.0196200E-001, 2.9862952E+001, 2.0199863E+001, 2.0000913E+001, 1.9999998E+001, 2.0000003E+001, 2.0000005E+001, 2.0000005E+001, 1.9999998E+001, 1.9999991E+001, 2.0000004E+001, 2.0000008E+001, 2.0000000E+001, 2.0000002E+001, 2.0000007E+001, 2.0000004E+001, 2.0000001E+001, 2.0000000E+001, 1.9999999E+001, 1.9999995E+001, 1.9999992E+001, 1.9999992E+001, 2.0000000E+001, 2.0000006E+001, 2.0000005E+001, 2.0000003E+001, 2.0000006E+001, 2.0000000E+001, 1.9999995E+001, 2.0000001E+001, 2.0000005E+001, 2.0000005E+001, 1.9999997E+001, 2.0000000E+001, 1.9999996E+001, 1.9999987E+001, 1.9999992E+001, 2.0000000E+001, 2.0000002E+001, 1.9999995E+001, 1.9999994E+001
 3.0294300E-001, 1.5455888E+002, 3.5682845E+001, 2.0322497E+001, 2.0004260E+001, 2.0000007E+001, 2.0000008E+001, 2.0000013E+001, 2.0000001E+001, 1.9999989E+001, 2.0000011E+001, 2.0000019E+001, 2.0000005E+001, 2.0000009E+001, 2.0000017E+001, 2.0000011E+001, 2.0000006E+001, 2.0000003E+001, 2.0000000E+001, 1.9999994E+001, 1.9999988E+001, 1.9999988E+001, 2.0000002E+001, 2.0000012E+001, 2.0000010E+001, 2.0000005E+001, 2.0000010E+001, 2.0000001E+001, 1.9999992E+001, 2.0000001E+001, 2.0000009E+001, 2.0000008E+001, 1.9999995E+001, 2.0000000E+001, 1.9999993E+001, 1.9999977E+001, 1.9999985E+001, 1.9999999E+001, 2.0000004E+001, 1.9999991E+001, 1.9999989E+001
 4.0392400E-001, 3.3516966E+002, 9.8509123E+001, 2.5814864E+001, 2.0194087E+001, 2.0005477E+001, 2.0002032E+001, 2.0001572E+001, 2.0001237E+001, 2.0000984E+001, 2.0000837E+001, 2.0000710E+001, 2.0000582E+001, 2.0000495E+001, 2.0000431E+001, 2.0000362E+001, 2.0000300E+001, 2.0000253E+001, 2.0000209E+001, 2.0000169E+001, 2.0000133E+001, 2.0000109E+001, 2.0000107E+001, 2.0000105E+001, 2.0000087E+001, 2.0000069E+001, 2.0000065E+001, 2.0000043E+001, 2.0000023E+001, 2.0000030E+001, 2.0000037E+001, 2.0000031E+001, 2.0000008E+001, 2.0000012E+001, 2.0000001E+001, 1.9999976E+001, 1.9999986E+001, 2.0000005E+001, 2.0000011E+001, 1.9999991E+001, 1.9999988E+001
 5.3699906E-001, 5.0487884E+002, 2.6284456E+002, 6.4282765E+001, 2.4008150E+001, 2.0210976E+001, 2.0020862E+001, 2.0012553E+001, 2.0009754E+001, 2.0007801E+001, 2.0006394E+001, 2.0005292E+001, 2.0004412E+001, 2.0003702E+001, 2.0003129E+001, 2.0002635E+001, 2.0002211E+001, 2.0001864E+001, 2.0001559E+001, 2.0001299E+001, 2.0001082E+001, 2.0000898E+001, 2.0000768E+001, 2.0000659E+001, 2.0000549E+001, 2.0000447E+001, 2.0000380E+001, 2.0000300E+001, 2.0000229E+001, 2.0000203E+001, 2.0000182E+001, 2.0000149E+001, 2.0000099E+001, 2.0000088E+001, 2.0000060E+001, 2.0000016E+001, 2.0000018E+001, 2.0000037E+001, 2.0000039E+001, 2.0000008E+001, 2.0000000E+001
 6.2937417E-001, 5.1467350E+002, 4.6521531E+002, 2.0997380E+002, 5.0769050E+001, 2.2804315E+001, 2.0189305E+001, 2.0045481E+001, 2.0032442E+001, 2.0025819E+001, 2.0020953E+001, 2.0017208E+001, 2.0014365E+001, 2.0012010E+001, 2.0010107E+001, 2.0008482E+001, 2.0007136E+001, 2.0006011E+001, 2.0005043E+001, 2.0004202E+001, 2.0003537E+001, 2.0002920E+001, 2.0002465E+001, 2.0002062E+001, 2.0001725E+001, 2.0001410E+001, 2.0001173E+001, 2.0000951E+001, 2.0000758E+001, 2.0000647E+001, 2.0000545E+001, 2.0000444E+001, 2.0000335E+001, 2.0000280E+001, 2.0000216E+001, 2.0000133E+001, 2.0000115E+001, 2.0000120E+001, 2.0000109E+001, 2.0000060E+001, 2.0000039E+001
 7.1300635E-001, 5.4265757E+002, 5.5360569E+002, 4.7107458E+002, 1.9284149E+002, 4.4650742E+001, 2.2072234E+001, 2.0169363E+001, 2.0059656E+001, 2.0044978E+001, 2.0036037E+001, 2.0029309E+001, 2.0024366E+001, 2.0020276E+001, 2.0017009E+001, 2.0014210E+001, 2.0011957E+001, 2.0010064E+001, 2.0008449E+001, 2.0007024E+001, 2.0005936E+001, 2.0004878E+001, 2.0004118E+001, 2.0003421E+001, 2.0002873E+001, 2.0002346E+001, 2.0001941E+001, 2.0001583E+001, 2.0001273E+001, 2.0001081E+001, 2.0000899E+001, 2.0000730E+001, 2.0000566E+001, 2.0000468E+001, 2.0000369E+001, 2.0000250E+001, 2.0000211E+001, 2.0000202E+001, 2.0000178E+001, 2.0000112E+001, 2.0000079E+001
 8.1292191E-001, 7.3942955E+002, 7.2965669E+002, 7.1132853E+002, 6.0819670E+002, 3.5245844E+002, 9.7740152E+001, 2.7292243E+001, 2.0458223E+001, 2.0086870E+001, 2.0059398E+001, 2.0047279E+001, 2.0038872E+001, 2.0032066E+001, 2.0026719E+001, 2.0022165E+001, 2.0018602E+001, 2.0015606E+001, 2.0013086E+001, 2.0010838E+001, 2.0009170E+001, 2.0007501E+001, 2.0006331E+001, 2.0005226E+001, 2.0004401E+001, 2.0003588E+001, 2.0002957E+001, 2.0002416E+001, 2.0001953E+001, 2.0001654E+001, 2.0001365E+001, 2.0001107E+001, 2.0000870E+001, 2.0000716E+001, 2.0000573E+001, 2.0000405E+001, 2.0000339E+001, 2.0000309E+001, 2.0000268E+001, 2.0000182E+001, 2.0000133E+001
 9.1066364E-001, 7.2907535E+002, 6.4328609E+002, 6.4098001E+002, 6.6382490E+002, 6.7746325E+002, 5.9353744E+002, 3.7945854E+002, 1.7282845E+002, 4.8097181E+001, 2.1759633E+001, 2.0116825E+001, 2.0061017E+001, 2.0048967E+001, 2.0040185E+001, 2.0032934E+001, 2.0027393E+001, 2.0022810E+001, 2.0019024E+001, 2.0015668E+001, 2.0013219E+001, 2.0010760E+001, 2.0009053E+001, 2.0007433E+001, 2.0006258E+001, 2.0005095E+001, 2.0004183E+001, 2.0003421E+001, 2.0002774E+001, 2.0002345E+001, 2.0001925E+001, 2.0001559E+001, 2.0001238E+001, 2.0001016E+001, 2.0000821E+001, 2.0000596E+001, 2.0000497E+001, 2.0000441E+001, 2.0000379E+001, 2.0000270E+001, 2.0000202E+001
 1.0062923E+000, 7.8141702E+002, 7.3826515E+002, 5.7589437E+002, 4.5286503E+002, 4.2063568E+002, 4.3318644E+002, 4.4951058E+002, 4.4716565E+002, 3.9340472E+002, 2.7283932E+002, 1.4969912E+002, 6.4010466E+001, 2.4835793E+001, 2.0208807E+001, 2.0048043E+001, 2.0037807E+001, 2.0031073E+001, 2.0025678E+001, 2.0020991E+001, 2.0017619E+001, 2.0014282E+001, 2.0011963E+001, 2.0009786E+001, 2.0008235E+001, 2.0006705E+001, 2.0005497E+001, 2.0004505E+001, 2.0003665E+001, 2.0003097E+001, 2.0002540E+001, 2.0002061E+001, 2.0001650E+001, 2.0001356E+001, 2.0001104E+001, 2.0000821E+001, 2.0000681E+001, 2.0000596E+001, 2.0000511E+001, 2.0000376E+001, 2.0000286E+001
 1.1027154E+000, 8.4668893E+002, 8.3541446E+002, 8.1916115E+002, 7.5305707E+002, 6.3354472E+002, 5.1328686E+002, 4.1766258E+002, 3.4780806E+002, 3.1966377E+002, 3.1901042E+002, 3.1442604E+002, 2.9512834E+002, 2.3213679E+002, 1.5438201E+002, 8.4620452E+001, 3.7672522E+001, 2.1456822E+001, 2.0067029E+001, 2.0027648E+001, 2.0022768E+001, 2.0018397E+001, 2.0015326E+001, 2.0012509E+001, 2.0010518E+001, 2.0008583E+001, 2.0007037E+001, 2.0005788E+001, 2.0004728E+001, 2.0003994E+001, 2.0003279E+001, 2.0002673E+001, 2.0002157E+001, 2.0001779E+001, 2.0001458E+001, 2.0001108E+001, 2.0000918E+001, 2.0000796E+001, 2.0000680E+001, 2.0000515E+001, 2.0000398E+001
 1.2042478E+000, 8.7023389E+002, 8.7295072E+002, 8.5911503E+002, 8.1837144E+002, 7.6844685E+002, 7.2335927E+002, 6.9107564E+002, 6.5980508E+002, 5.9976328E+002, 5.1930997E+002, 4.4702261E+002, 3.8741269E+002, 3.3438480E+002, 2.9369658E+002, 2.6326697E+002, 2.2688828E+002, 1.6891677E+002, 1.0823978E+002, 5.9099731E+001, 2.8714583E+001, 2.0626171E+001, 2.0033065E+001, 2.0015508E+001, 2.0012808E+001, 2.0010418E+001, 2.0008488E+001, 2.0006966E+001, 2.0005679E+001, 2.0004773E+001, 2.0003907E+001, 2.0003183E+001, 2.0002572E+001, 2.0002119E+001, 2.0001739E+001, 2.0001333E+001, 2.0001099E+001, 2.0000949E+001, 2.0000808E+001, 2.0000619E+001, 2.0000481E+001
 1.3051420E+000, 8.9964685E+002, 9.0157459E+002, 9.1286566E+002, 9.0468811E+002, 8.5950235E+002, 7.8626578E+002, 6.9260144E+002, 5.9580524E+002, 5.1775437E+002, 4.6572723E+002, 4.3063518E+002, 4.2180408E+002, 4.2960540E+002, 4.3049176E+002, 4.1559754E+002, 3.9467694E+002, 3.7239180E+002, 3.4080525E+002, 2.9783174E+002, 2.4006397E+002, 1.6826978E+002, 1.0130887E+002, 5.1360742E+001, 2.5716011E+001, 2.0360984E+001, 2.0018185E+001, 2.0008569E+001, 2.0006864E+001, 2.0005698E+001, 2.0004629E+001, 2.0003751E+001, 2.0003019E+001, 2.0002474E+001, 2.0002025E+001, 2.0001556E+001, 2.0001271E+001, 2.0001089E+001, 2.0000925E+001, 2.0000713E+001, 2.0000551E+001
 1.4060362E+000, 9.5788874E+002, 9.5039547E+002, 9.5892409E+002, 9.7863775E+002, 9.7036410E+002, 9.3160456E+002, 8.6931478E+002, 8.0078861E+002, 7.3039777E+002, 6.5807979E+002, 5.8228308E+002, 4.9581592E+002, 4.1705796E+002, 3.6061489E+002, 3.2456035E+002, 3.0495107E+002, 2.9978282E+002, 3.0392557E+002, 3.1088968E+002, 3.1894534E+002, 3.2571146E+002, 3.2432323E+002, 3.0722034E+002, 2.6627481E+002, 2.0376172E+002, 1.3775984E+002, 7.7064595E+001, 3.4128138E+001, 2.1124540E+001, 2.0038124E+001, 2.0004978E+001, 2.0003661E+001, 2.0002969E+001, 2.0002418E+001, 2.0001865E+001, 2.0001505E+001, 2.0001276E+001, 2.0001077E+001, 2.0000835E+001, 2.0000642E+001
 1.5018356E+000, 9.8632317E+002, 9.8205858E+002, 1.0035292E+003, 1.0219348E+003, 1.0111407E+003, 9.7884373E+002, 9.3127715E+002, 8.7426833E+002, 8.0832444E+002, 7.3773338E+002, 6.7768066E+002, 6.2634251E+002, 5.7281016E+002, 5.2050671E+002, 4.7610513E+002, 4.3230030E+002, 3.8890688E+002, 3.5182959E+002, 3.2097217E+002, 2.9542580E+002, 2.7673620E+002, 2.6630798E+002, 2.5945416E+002, 2.5534284E+002, 2.5571087E+002, 2.5821018E+002, 2.5883581E+002, 2.4423914E+002, 2.0020754E+002, 1.4570265E+002, 9.2700243E+001, 4.7053023E+001, 2.3708251E+001, 2.0173554E+001, 2.0005747E+001, 2.0001798E+001, 2.0001471E+001, 2.0001237E+001, 2.0000966E+001, 2.0000737E+001
 1.6006700E+000, 9.9215706E+002, 9.8781491E+002, 1.0243080E+003, 1.0361693E+003, 1.0192892E+003, 9.8492146E+002, 9.3581505E+002, 8.7864103E+002, 8.2194835E+002, 7.6600682E+002, 7.0475025E+002, 6.4927448E+002, 6.0483604E+002, 5.6304854E+002, 5.1631593E+002, 4.7004964E+002, 4.2705578E+002, 3.8849557E+002, 3.5645305E+002, 3.2960824E+002, 3.0490230E+002, 2.8365867E+002, 2.6603838E+002, 2.4920209E+002, 2.3606380E+002, 2.3075220E+002, 2.2850431E+002, 2.2489603E+002, 2.2218627E+002, 2.2102098E+002, 2.1964055E+002, 2.1448244E+002, 1.9070516E+002, 1.4911837E+002, 1.0574741E+002, 6.4139346E+001, 3.1942891E+001, 2.1082751E+001, 2.0041574E+001, 2.0001623E+001
 1.7035635E+000, 9.9129000E+002, 9.8128070E+002, 1.0157548E+003, 1.0264069E+003, 1.0101391E+003, 9.7406507E+002, 9.2882816E+002, 8.7928309E+002, 8.2836040E+002, 7.7927409E+002, 7.3039482E+002, 6.7934710E+002, 6.2755706E+002, 5.7868094E+002, 5.3463087E+002, 4.9646072E+002, 4.6472259E+002, 4.3509937E+002, 4.0398299E+002, 3.7352399E+002, 3.4719803E+002, 3.2118413E+002, 2.9749248E+002, 2.8163654E+002, 2.7023395E+002, 2.5455456E+002, 2.3761771E+002, 2.2429171E+002, 2.1314501E+002, 2.0301380E+002, 1.9494908E+002, 1.8835629E+002, 1.8455264E+002, 1.8394310E+002, 1.8547375E+002, 1.8699648E+002, 1.8056925E+002, 1.5506500E+002, 1.2112961E+002, 8.7463021E+001
 1.8028293E+000, 1.0000020E+003, 9.8742800E+002, 1.0095312E+003, 1.0321622E+003, 1.0243005E+003, 9.8879884E+002, 9.3991782E+002, 8.8867111E+002, 8.3832817E+002, 7.8978448E+002, 7.4312994E+002, 6.9502464E+002, 6.4669997E+002, 6.0165908E+002, 5.6328570E+002, 5.3048074E+002, 4.9298702E+002, 4.5532221E+002, 4.2246885E+002, 3.9347053E+002, 3.6579454E+002, 3.4112804E+002, 3.1741262E+002, 2.9291940E+002, 2.7026272E+002, 2.5547459E+002, 2.4466134E+002, 2.3310665E+002, 2.2378680E+002, 2.1866393E+002, 2.1488441E+002, 2.1209553E+002, 2.0672786E+002, 1.9883540E+002, 1.8915215E+002, 1.7945374E+002, 1.7146248E+002, 1.6548955E+002, 1.6283743E+002, 1.6131195E+002
 1.9012765E+000, 1.0165435E+003, 1.0095635E+003, 1.0260397E+003, 1.0545592E+003, 1.0533027E+003, 1.0234989E+003, 9.7763429E+002, 9.2588340E+002, 8.7253779E+002, 8.1952249E+002, 7.7046191E+002, 7.2605053E+002, 6.8384854E+002, 6.4311047E+002, 6.0118800E+002, 5.5597807E+002, 5.0737903E+002, 4.6769982E+002, 4.4038322E+002, 4.1663607E+002, 3.9343359E+002, 3.6955144E+002, 3.4698837E+002, 3.2678749E+002, 3.0778849E+002, 2.8785832E+002, 2.6931608E+002, 2.5601958E+002, 2.4415059E+002, 2.3077954E+002, 2.1877663E+002, 2.0822964E+002, 1.9893711E+002, 1.9055137E+002, 1.8370095E+002, 1.7861225E+002, 1.7536243E+002, 1.7303056E+002, 1.7031852E+002, 1.6701521E+002
 2.0013644E+000, 1.0271380E+003, 1.0265292E+003, 1.0476464E+003, 1.0762271E+003, 1.0732579E+003, 1.0418356E+003, 9.9196859E+002, 9.3669834E+002, 8.8350641E+002, 8.3522044E+002, 7.8932478E+002, 7.4642064E+002, 7.0785389E+002, 6.6938972E+002, 6.2885136E+002, 5.9037235E+002, 5.5523456E+002, 5.2040308E+002, 4.8147921E+002, 4.4442793E+002, 4.0650603E+002, 3.7044197E+002, 3.4134627E+002, 3.2324566E+002, 3.1052328E+002, 2.9763931E+002, 2.8584140E+002, 2.7389875E+002, 2.6106760E+002, 2.4952251E+002, 2.3830168E+002, 2.2688275E+002, 2.1604151E+002, 2.0781242E+002, 2.0074416E+002, 1.9336658E+002, 1.8749529E+002, 1.8251667E+002, 1.7638090E+002, 1.7059323E+002
 2.1036400E+000, 1.0283674E+003, 1.0295500E+003, 1.0570236E+003, 1.0843136E+003, 1.0754400E+003, 1.0456233E+003, 9.9878993E+002, 9.4407787E+002, 8.8810356E+002, 8.3360020E+002, 7.8350597E+002, 7.3889324E+002, 6.9743419E+002, 6.5973787E+002, 6.2776447E+002, 5.9700853E+002, 5.6636969E+002, 5.3830652E+002, 5.0884224E+002, 4.7600031E+002, 4.4606484E+002, 4.2313566E+002, 4.0020109E+002, 3.7338338E+002, 3.4600721E+002, 3.2058421E+002, 2.9545947E+002, 2.7088370E+002, 2.5047620E+002, 2.3467630E+002, 2.2763576E+002, 2.2547982E+002, 2.2148532E+002, 2.1415385E+002, 2.0584056E+002, 1.9918226E+002, 1.9166534E+002, 1.8298316E+002, 1.7616943E+002, 1.6962857E+002
 2.2059157E+000, 1.0263670E+003, 1.0266447E+003, 1.0549229E+003, 1.0758346E+003, 1.0644959E+003, 1.0321950E+003, 9.8643550E+002, 9.3684237E+002, 8.8568838E+002, 8.3418956E+002, 7.8582028E+002, 7.3989745E+002, 6.9831375E+002, 6.6137259E+002, 6.2341259E+002, 5.8761305E+002, 5.5436612E+002, 5.2556198E+002, 4.9699029E+002, 4.6875189E+002, 4.3938372E+002, 4.0748437E+002, 3.8408110E+002, 3.6249234E+002, 3.4145473E+002, 3.2214906E+002, 3.0554685E+002, 2.9343675E+002, 2.8513769E+002, 2.7516767E+002, 2.5934345E+002, 2.4079651E+002, 2.2562481E+002, 2.1286335E+002, 2.0189304E+002, 1.9157126E+002, 1.8289487E+002, 1.7659928E+002, 1.7221308E+002, 1.7092751E+002
 2.3021751E+000, 1.0247054E+003, 1.0238279E+003, 1.0517789E+003, 1.0700427E+003, 1.0583044E+003, 1.0204507E+003, 9.7252409E+002, 9.2334727E+002, 8.7728782E+002, 8.3257585E+002, 7.8543411E+002, 7.4259243E+002, 7.0206565E+002, 6.6125898E+002, 6.2459990E+002, 5.9160043E+002, 5.5963055E+002, 5.3231786E+002, 5.0062122E+002, 4.6837014E+002, 4.3870998E+002, 4.1361509E+002, 3.8543351E+002, 3.6097193E+002, 3.3965033E+002, 3.2213906E+002, 3.0670981E+002, 2.9190250E+002, 2.7669510E+002, 2.6079448E+002, 2.4454876E+002, 2.3018577E+002, 2.1760567E+002, 2.1069059E+002, 2.0853769E+002, 2.0449548E+002, 1.9771499E+002, 1.9198456E+002, 1.8592555E+002, 1.7819427E+002
 2.4016583E+000, 1.0230072E+003, 1.0203928E+003, 1.0458824E+003, 1.0684649E+003, 1.0598877E+003, 1.0217830E+003, 9.6592253E+002, 9.0964778E+002, 8.5657211E+002, 8.1027901E+002, 7.7174421E+002, 7.3223474E+002, 6.9492836E+002, 6.6131848E+002, 6.2730972E+002, 5.9473044E+002, 5.6164807E+002, 5.2979306E+002, 5.0192340E+002, 4.7521290E+002, 4.4593248E+002, 4.1140091E+002, 3.7801738E+002, 3.4685826E+002, 3.2800110E+002, 3.1741112E+002, 3.0645757E+002, 2.9146620E+002, 2.7304367E+002, 2.5595747E+002, 2.4078498E+002, 2.2706384E+002, 2.1775243E+002, 2.0834968E+002, 1.9412478E+002, 1.8206671E+002, 1.7614570E+002, 1.6919297E+002, 1.6027991E+002, 1.5293264E+002
 2.5014002E+000, 1.0231885E+003, 1.0192109E+003, 1.0419827E+003, 1.0650725E+003, 1.0562208E+003, 1.0253831E+003, 9.7889786E+002, 9.1923618E+002, 8.5810324E+002, 8.0233400E+002, 7.5382395E+002, 7.1309832E+002, 6.7628350E+002, 6.4148679E+002, 6.1009635E+002, 5.8196894E+002, 5.5372606E+002, 5.2868429E+002, 5.0283664E+002, 4.7620090E+002, 4.4842407E+002, 4.2344372E+002, 3.9832831E+002, 3.7352244E+002, 3.4223944E+002, 3.0492936E+002, 2.7199759E+002, 2.5250302E+002, 2.4452254E+002, 2.4331547E+002, 2.4085113E+002, 2.3627100E+002, 2.2576488E+002, 2.1467409E+002, 2.0535419E+002, 1.9685651E+002, 1.8651435E+002, 1.7933661E+002, 1.7318020E+002, 1.6727119E+002
 2.6011422E+000, 1.0251303E+003, 1.0162129E+003, 1.0408143E+003, 1.0656411E+003, 1.0570513E+003, 1.0207612E+003, 9.7176984E+002, 9.2266530E+002, 8.7109478E+002, 8.1612975E+002, 7.6085095E+002, 7.1008748E+002, 6.6873270E+002, 6.3603337E+002, 6.0338815E+002, 5.7105835E+002, 5.4073338E+002, 5.1448083E+002, 4.8657820E+002, 4.5917717E+002, 4.3666318E+002, 4.1360604E+002, 3.9207770E+002, 3.7371950E+002, 3.5407735E+002, 3.3476989E+002, 3.1673322E+002, 2.9317407E+002, 2.6393377E+002, 2.3430216E+002, 2.0598136E+002, 1.8404060E+002, 1.7394454E+002, 1.7675786E+002, 1.8274184E+002, 1.8851523E+002, 1.9010200E+002, 1.8796104E+002, 1.8381209E+002, 1.7896802E+002
 2.7008842E+000, 1.0284574E+003, 1.0169584E+003, 1.0383993E+003, 1.0687978E+003, 1.0638546E+003, 1.0268166E+003, 9.7424829E+002, 9.1577250E+002, 8.6278666E+002, 8.1379476E+002, 7.6239524E+002, 7.1295700E+002, 6.6560259E+002, 6.2089770E+002, 5.8322762E+002, 5.5388439E+002, 5.2692331E+002, 5.0215157E+002, 4.7957105E+002, 4.5724966E+002, 4.3150995E+002, 4.0716655E+002, 3.8385595E+002, 3.6094878E+002, 3.4011981E+002, 3.2608826E+002, 3.1038458E+002, 2.9286291E+002, 2.7463005E+002, 2.5574154E+002, 2.3911883E+002, 2.2850947E+002, 2.1290197E+002, 1.8742772E+002, 1.5985191E+002, 1.3540085E+002, 1.2405316E+002, 1.2315101E+002, 1.3041351E+002, 1.4014868E+002
 2.8006261E+000, 1.0271795E+003, 1.0145962E+003, 1.0376710E+003, 1.0708350E+003, 1.0715349E+003, 1.0404345E+003, 9.8888483E+002, 9.3139786E+002, 8.7060056E+002, 8.1567529E+002, 7.6832646E+002, 7.2447787E+002, 6.7943221E+002, 6.3667590E+002, 5.9395456E+002, 5.5124803E+002, 5.1061364E+002, 4.7446769E+002, 4.4243299E+002, 4.2082737E+002, 4.0645165E+002, 3.9183928E+002, 3.7466194E+002, 3.5753860E+002, 3.4214020E+002, 3.2254110E+002, 3.0487545E+002, 2.9031142E+002, 2.7660091E+002, 2.6457049E+002, 2.5523748E+002, 2.4284739E+002, 2.2753126E+002, 2.1392721E+002, 2.0230840E+002, 1.9363020E+002, 1.8208225E+002, 1.6137625E+002, 1.3387794E+002, 1.0989195E+002
